index,comic_book_store_name,address,city,state,latitude,longitude
291,"Valley Sports Cards, Memorabilia, & Picture Framing",19640 Ventura Blvd.,Tarzana,CA,33.17748993,-99.21236985
292,Waterfront Comics,609 Main St.,Suisun City,CA,38.2388181,-122.0408623
293,Wonderland Comics,1407 N. Van Ness Ave.,Fresno,CA,36.7615442,-119.7991798
294,World's Best Comics and Toys,2608 Watt Ave.,Sacramento,CA,38.61263342,-121.3829829
295,Aamazing Fantasy Comics,6721 W. Ken Caryl Ave.,Littleton,CO,39.59115007,-105.0192534
296,All In A Dream,2901 E. Colfax Ave.,Denver,CO,39.7403976,-104.9534221
297,Atlantis Comics,10815 W. Jewell Ave. #J,Lakewood,CO,39.6822265,-105.1183082
298,Cabin Fever Comics,1450 Main St. #A,Longmont,CO,40.1847778,-105.102033
299,Collecting Unlimited,4298-A Kipling St.,Wheat Ridge,CO,39.77728243,-105.1095213
300,Collector Mania,17892 Cottonwood Dr.,Parker,CO,39.55786796,-104.7813785
301,Colorado Coins Cards & Comics,6695 Wadsworth Blvd # A-B,Arvada,CO,39.8180087,-105.082047
302,Ed's Cards & Comics,5857 Palmer Park Blvd.,Colorado Springs,CO,38.8672553,-104.760749
303,Enchanted Grounds,8800 S. Colorado Blvd.,Highlands Ranch,CO,39.55632791,-104.9418531
304,Escape Velocity,19 E. Bijou St.,Colorado Springs,CO,38.83665588,-104.8249297
305,Grand Slam Sports Cards and Comics,1730 W. Eisenhower Blvd.,Loveland,CO,40.4069636,-105.1023291
306,Gryphon Games and Comics,2020 S. College Ave. #B,Ft. Collins,CO,0.0,0.0
307,Halley's Comics,322 Walnut St.,Ft. Collins,CO,0.0,0.0
308,I Want More Comics,10355 N. Federal Blvd. #C,Westminster,CO,39.8839106,-105.0274581
309,Mile High Comics - Celebrity Store,760 S. Colorado Blvd.,Denver,CO,39.70253596,-104.9395172
310,Mile High Comics - Lakewood Store,98 Wadsworth Blvd.,Lakewood,CO,39.71699423,-105.0800375
311,Mile High Comics - Moulton's Comics and Collectibles,1360 W. Littleton Blvd.,Littleton,CO,39.61312888,-105.0037589
312,Outer Limits Comic Books,125 S. Union Ave.,Pueblo,CO,38.2647692,-104.6133804
313,Stonebridge Games,449 Main St.,Longmont,CO,40.1667228,-105.102907
314,Time Warp Comics,3105 28th St.,Boulder,CO,40.0308829,-105.2594484
315,Top 5 Comics,1938 N. 1st St. #7,Grand Junction,CO,39.0854509,-108.5700015
316,A Timeless Journey,2538 Summer St.,Stamford,CT,41.0683247,-73.5482774
317,AJ Coins & Collectibles,182 Campbell Ave.,West Haven,CT,41.2630823,-72.94685851
318,AJ's Comics,35 Lebanon Ave.,Colchester,CT,41.57704333,-72.33090194
319,Alternate Universe,1181 Chapel St.,New Haven,CT,41.30895861,-72.93365591
320,Alternate Universe,398 Bridgeport Ave.,Milford,CT,41.20483952,-73.09490205
321,Arkham Asylum,276 W. Main St.,Norwich,CT,41.52456831,-72.07351038
322,Buried Under Comics,188 W. Middle Turnpike,Manchester,CT,41.7822692,-72.531974
323,Cave Comics,57 Church Hill Rd.,Newtown,CT,41.41828622,-73.2889543
324,Clockwork Comics,512 Boston Post Rd.,Orange,CT,41.2542317,-73.0158633
325,Curt's Comics and Collectors Cave,85 School Ground Rd.,Branford,CT,41.3050561,-72.7709047
326,DJ's Comics & Cards,115 N. Plains Industrial Rd.,Wallingford,CT,41.48002204,-72.81946789
327,DJ's Sports Collectibles & Comics,1 Lincoln St.,North Haven,CT,41.3959119,-72.854927
328,Eye Opener,15 Center Ct.,Newington,CT,41.6983963,-72.7231261
329,First Base Sports Cards And Memoriabilia,38 Center St.,Wallingford,CT,41.456558,-72.8231213
330,Flagship Comics and Games,1049 Queen St.,Southington,CT,41.644991,-72.8733817
331,Gaming Etc.,555 Lordship Blvd. #E,Stratford,CT,41.1687403,-73.1500425
332,Grid Iron Comics & Cards II,52 Purnell St.,Manchester,CT,41.7706668,-72.5202876
333,Heroes & Hitters,1845 Silas Deane Hwy.,Rocky Hill,CT,41.6759189,-72.6502886
334,Heroes Comics & Cards,197 Westport Ave.,Norwalk,CT,41.1242843,-73.3990191
335,Ken's Cards and Collectibles,202 New Britain Rd.,Berlin,CT,41.6433129,-72.7705431
336,Legends of Superheros,1655 Straits Turnpike,Middlebury,CT,41.55388044,-73.09223862
337,Matt's Cards and Comics,4 East Main St.,Stafford Springs,CT,41.95414007,-72.30185601
338,Matt's Sportscards and Comics,169 Elm St.,Enfield,CT,41.99976721,-72.57198735
339,My Mother Threw Mine Away,453 Main Street.,Watertown,CT,41.6042096,-73.1169444
340,Omni Comics and Cards,732 Silas Deane Hwy.,Wethersfield,CT,41.7044538,-72.6605352
341,Omni Comics and Cards,854 Farmington Ave.,Bristol,CT,41.69312623,-72.9152283
342,Paperback Trader,1254 Storrs Rd.,Storrs,CT,41.80546041,-72.24452356
343,Reed Comics & Cards,16 Main St.,Durham,CT,41.46919273,-72.68004288
344,Richie's Comic Cabana,96 Store Ave.,Waterbury,CT,41.55164972,-73.01022363
345,Rogue Comics,3002 Fairfield Ave.,Bridgeport,CT,41.15603298,-73.2288243
346,Sarge's Comics,124 State St.,New London,CT,41.35442218,-72.09553126
347,Simsbury Cards & Comics,3 Turkey Hills Rd.,East Granby,CT,41.9429278,-72.7280726
348,Sportscards Etc.,12 Main St.,Colchester,CT,41.57497606,-72.33239638
349,The Bookie,155 Burnside Ave.,East Hartford,CT,41.7747744,-72.6328095
350,The Cardsmiths,230 Main St.,East Haven,CT,41.27749347,-72.87095831
351,Wonderland Comics,112 Main St. #15,Putnam,CT,41.91596341,-71.90972013
352,Beav's Comics,124 W. Main St.,Middletown,DE,39.4493769,-75.7197907
353,Between Books,2703 Philadelphia Pike,Claymont,DE,39.7954809,-75.468545
354,Captain Blue Hen Comics,280 E. Main St.,Newark,DE,39.6841057,-75.7418799
355,Days of Knights,173 E. Main St.,Newark,DE,39.683442,-75.7461007
356,End Zone Sportscards,1924 Bay Rd.,Milford,DE,38.9660357,-75.4315658
357,Superior Comics,20 Lebanon Rd.,Dover,DE,39.1172084,-75.5172559
358,The Comic Book Shop,1711 Marsh Rd.,Wilmington,DE,39.8011306,-75.5049114
359,7th Inning Stretch Sportscards & Comics,11941 Bostick St. #D,Dunnellon,FL,29.0497611,-82.4591373
360,A & M Comics & Books,6650 Bird Rd.,Miami,FL,25.7332006,-80.3022795
361,A Comic Shop,144 S. Semoran Blvd. #6,Winter Park,FL,28.59859594,-81.343631
362,A Comic Shop,114 S. Semoran Blvd.,Orlando,FL,28.5417358,-81.3117086
363,Absolute Comics & Collectibles,2551 W. S.R. 434,Longwood,FL,28.70145537,-81.34866852
364,Absolute Comics & Collectibles,1033 E. S.R. 434,Casselberry,FL,28.66157496,-81.32155802
365,Acme Comics Superstore,905 E. S.R. 434 #100,Longwood,FL,28.70145537,-81.34866852
366,Adventure Game Store,6831 Stirling Rd.,Davie,FL,26.04655465,-80.2370218
367,Adventures In Comics,1652 Providence Blvd. #A,Deltona,FL,28.903758,-81.2283855
368,All Books and Comics,1395 U.S. Hwy. 1 S. #G,St. Augustine,FL,29.87579162,-81.3239891
369,All Star Sportscards & Comics,4310 N.W. 23rd Ave.,Gainesville,FL,29.6744706,-82.3893052
370,Alter Ego's Comics / Comic Dojo,400 Madison Ave. #104,Orange Park,FL,30.1288188,-81.7909099
371,Andrew's Baseball Cards & Comic Books,3641 Tamiami Trail #B,Pt. Charlotte,FL,0.0,0.0
372,Animated Toys,479 Biltmore Way,Coral Gables,FL,25.74839195,-80.26458141
373,Anime & Comics,10794 S.W. 24th St.,Miami,FL,25.7457602,-80.3694139
374,Baseball Cards & Comics,4208 W. 16th Ave.,Hialeah,FL,25.85976778,-80.31475341
375,Baseball Dugout,1219 W. University Ave.,Gainesville,FL,29.651885,-82.3378149
376,Bases Loaded,563 Barton Blvd.,Rockledge,FL,28.3302264,-80.7360616
377,Bases Loaded Sports Cards,9300 S. Dixie Hwy. #103,Miami,FL,25.6844003,-80.3137973
378,Big Dog Comics & Collectables,4804 S. U.S. Hwy. 1,Ft. Pierce,FL,0.0,0.0
379,Book Exchange,807 Northlake Blvd.,North Palm Beach,FL,26.8084658,-80.0731821
380,Borderlands Comics & Games,10230 Atlantic Blvd. #11,Jacksonville,FL,30.3222702,-81.535456
381,CJ's Comics,3708 N.E. 12th Ave.,Oakland Park,FL,26.17328722,-80.13112493
382,Cloak & Dagger Comics,138 W. Granada Blvd.,Ormond Beach,FL,29.2834452,-81.0593438
383,Coliseum of ComicsÂ™ Downtown Lakeland,122 W. Main St.,Lakeland,FL,28.0437595,-81.9580452
384,Coliseum of ComicsÂ™ Fashion Square Mall,3201 E. Colonial Dr. M#17,Orlando,FL,28.5564821,-81.3422383
385,Coliseum of ComicsÂ™ Kissimmee,22 Broadway Ave.,Kissimmee,FL,28.29202325,-81.40755389
386,Coliseum of ComicsÂ™ Orlando,4722 S. Orange Blossom Trail,Orlando,FL,28.49358072,-81.39692491
387,Coliseum of ComicsÂ™ Seminole Towne Center,177 Towne Center Circle,Sanford,FL,28.8033473,-81.3387515
388,Collector's Attic,2910 Kery Forest Pkwy A-2,Tallahassee,FL,30.54206867,-84.22738455
389,Collector's Comics,2547 S. Federal Hwy. 1,Ft. Pierce,FL,0.0,0.0
390,Comic Books & Collectibles,17 W. Monument Ave.,Kissimmee,FL,28.29353874,-81.40640838
391,Comic Central,1425 WP Ball Blvd.,Sanford,FL,28.7996635,-81.3353974
392,Comic Connection,5328 Central Florida Pkwy.,Orlando,FL,28.4158857,-81.2987497
393,Comic World,1901 West Bay Dr. #9,Largo,FL,27.9166627,-82.80768027
394,Comics Direct,768 E. John Sims Pkwy.,Niceville,FL,30.5193043,-86.4793764
395,"Comics, Cards & Stuff",3435 Fowler St.,Ft. Myers,FL,0.0,0.0
396,Cool Comics & Games,231 Del Prado Blvd.,Cape Coral,FL,26.64683473,-81.94044847
397,"Cosmic Cat Comics, Games & Anime",507 W. Gaines St.,Tallahassee,FL,30.4353186,-84.28881341
398,Crossroad Comics & Games,4952 N. University Dr.,Lauderhill,FL,26.1873664,-80.25172921
399,Dark Side Comics and Games,501 N. Beneva Rd. #260,Sarasota,FL,27.3418075,-82.4980885
400,Demolition Comics,4049 S. Dale Mabry Hwy.,Tampa,FL,27.90507867,-82.50626992
401,Demolition Comics II,4149 W. Waters Ave.,Tampa,FL,28.02555872,-82.51157964
402,Demolition Comics III,2564 E. Fowler Ave.,Tampa,FL,28.05458651,-82.4316594
403,Demolition Comics IV,1404 Seminole Blvd.,Largo,FL,27.90346363,-82.78724889
404,Dick & Jane's Sportscards,1819 Dean Rd.,Jacksonville,FL,30.2892318,-81.5914104
405,Docking Bay 94,7710 N.W. 56th Way #100,Pompano Beach,FL,26.3267822,-80.2019042
406,Docking Bay 94,1823 N. Orange Ave.,Orlando,FL,28.5684376,-81.3725931
407,Double Play Collectibles,2160 Mariner Blvd.,Spring Hill,FL,28.46379251,-82.54086691
408,Dragon's Tale,1525 Atlantic Blvd.,Neptune Beach,FL,30.3235522,-81.4150891
409,Eaves Collectibles,4603 W. Jackson St.,Pensacola,FL,30.41756001,-87.27758817
410,Emerald City,2475 N. McMullen Booth Rd. #I,Clearwater,FL,28.01100322,-82.71085718
411,"Emerald City Comics & Collectables, Inc.",9249 Seminole Blvd.,Seminole,FL,27.85744725,-82.7869756
412,Eric's Baseball Cards,3776 S. Hopkins Ave.,Titusville,FL,28.5702549,-80.8035113
413,Family Book Shop,1301 N. Woodland Blvd.,DeLand,FL,29.0502404,-81.3038842
414,Family Comics & Cards,505 Park Ave. N. #207,Winter Park,FL,28.6013663,-81.3512965
415,Famous Faces & Funnies,3000 W. New Haven Ave.,West Melbourne,FL,28.0797718,-80.6715172
416,Florida Bookstore Volume II,2010 SW 34th St.,Gainesville,FL,29.6339282,-82.3727662
417,"Florida Super Comics, Games, Anime + More",5917 S. University Dr.,Davie,FL,26.04703044,-80.25317703
418,Fresh Comics,9805 N.W. 80th Ave.,Hialeah,FL,25.86799492,-80.3269197
419,Gateway Games,6840 Park Blvd.,Pinellas Park,FL,27.8388007,-82.7332862
420,Gotham City Limits,3733 Southside Blvd. #7,Jacksonville,FL,30.278842,-81.558444
421,Green Shift Music and Comics,5226 N. Nebraska Ave.,Tampa,FL,27.99497517,-82.45158028
422,GXE Games,8531 W. Mcnab Rd.,Tamarac,FL,26.2084497,-80.26769964
423,Here Be Dragons Bookshoppe,125 West Plant St.,Winter Garden,FL,28.5657408,-81.5869669
424,Heroes Landing,12348 Roper Blvd.,Clermont,FL,28.52467648,-81.73413574
425,Heroes' Haven,4339 Gunn Hwy.,Tampa,FL,27.96800236,-82.4763859
426,Hoyt's Cosmos of Comics,501 N.W. 23rd Ave.,Gainesville,FL,29.6736217,-82.3287221
427,Iggy's Baseball Cards,7795 W. Flagler St.,Miami,FL,25.7737435,-80.3224641
428,Independent Comics,503 NW 37th Ave.,Gainesville,FL,29.6864901,-82.3298081
429,Islander Cards & Comics,777 E. Merritt Island Causeway #301 (Merritt Square Mall),Merritt Island,FL,28.31464297,-80.67125925
430,Jax Card Singles,3142 Beach Blvd.,Jacksonville,FL,30.3041973,-81.6327499
431,Jerry's Bookshop,917 University Blvd. N.,Jacksonville,FL,30.3287843,-81.6020189
432,John's Cards & Comics,11170C S.E. Federal Hwy.,Hobe Sound,FL,27.07319151,-80.13923134
433,Just for Fun Cards & Comics,4925 Allen Rd.,Zephyrhills,FL,28.2292586,-82.2060988
434,Locker Room Sports Card & Comic Center,1901 Tamiami Trail S.,Venice,FL,27.062159,-82.4157967
435,Mac's Comics & Collectibles,2678 S.W. 87th Ave.,Miami,FL,25.77525637,-80.20885121
436,Money Haven,615 W. 11th St.,Panama City,FL,30.16781745,-85.66779798
437,New Force Comics,3000 S. Hwy. 77 - #233,Lynn Haven,FL,30.21859654,-85.64961067
438,Outland Station,7600 S.W. 117th Ave.,Miami,FL,25.6972086,-80.3827506
439,Past Present Future Comics,1387 N. Military Trail,West Palm Beach,FL,26.69683865,-80.11150583
440,Pete's Sports Cards,1900 Tamiami Trail,Pt. Charlotte,FL,0.0,0.0
441,Phil's Comic Shoppe,6512 W. Atlantic Blvd.,Margate,FL,26.23491182,-80.21219145
442,Pop City Comics,5628 International Dr.,Orlando,FL,28.4616145,-81.4572503
443,Pro Sports Shop,13878 S.W. 56th St.,Miami,FL,25.77525637,-80.20885121
444,Read More Comics,115 E. Brandon Blvd. #A,Brandon,FL,27.93765305,-82.28560114
445,Sci-Fi City,6006 E. Colonial Dr.,Orlando,FL,28.56006144,-81.30671733
446,Secret Headquarters,2218 N. Monroe St.,Tallahassee,FL,30.46950079,-84.28892344
447,Sun Coast Comics,5509 Roosevelt Blvd.,Jacksonville,FL,30.2473907,-81.6971578
448,Sunshine Roleplaying,7921 S.W. 40th St.,Miami,FL,25.7339758,-80.3240211
449,Tate's Comics + Toys + Videos & More,4566 N. University Dr.,Lauderhill,FL,26.18176846,-80.25162017
450,TBS Comics,6873 N. 9th Ave.,Pensacola,FL,30.49496776,-87.18981013
451,TBS Comics,550 Mary Esther Blvd. #3,Ft. Walton Beach,FL,0.0,0.0
452,The Book Exchange,807 Northlake Blvd.,Palm Beach Gardens,FL,26.84881821,-80.16469057
453,The Bookshelf,1303 S. Monroe St.,Tallahassee,FL,30.43139917,-84.28056872
454,The Comic Shack,5602 14th St. W.,Bradenton,FL,27.44134063,-82.57552123
455,"The Comics Club, Inc.",714 W. Lumsden Rd.,Brandon,FL,27.9233323,-82.29989542
456,The Fantasy Factory,4620 South Florida Ave. #105,Lakeland,FL,27.9812875,-81.9564889
457,The Wizard's Wall,747 S. Apollo Blvd.,Melbourne,FL,28.09733307,-80.61977785
458,Tom's Baseball Cards,3280 Tamiami Trail #39B,Pt. Charlotte,FL,0.0,0.0
459,Universe of Super-Heroes,2724 Park St.,Jacksonville,FL,30.3100238,-81.6943195
460,Villians,1788 N.E. 163rd St.,North Miami Beach,FL,25.92584035,-80.16420128
461,War Dogs Game Center,5800 Beach Blvd. #110,Jacksonville,FL,30.2923683,-81.6057796
462,What's the Score,3230 N.W. 7th St.,Miami,FL,25.7788338,-80.2482979
463,Wilson's Bookworld,2394 9th St. N.,St. Petersburg,FL,27.79385879,-82.64680173
464,Wonder Water IV,4341 66th ST. N.,Kenneth City,FL,27.81153246,-82.72848076
465,Wonder Water VI,13949-9 W. Hillsborough Ave.,Tampa,FL,28.0339895,-82.64775849
466,World of Comics,2133 S Ridgewood Ave.,Daytona Beach,FL,29.19768392,-81.08995843
467,Yancy Street Comics,9409 U.S. Hwy. 19,Port Richey,FL,28.2935006,-82.7125841
468,Zaldiva.com Comics & Collectibles,331 E Commercial Blvd.,Ft. Lauderdale,FL,0.0,0.0
469,Zap Boom Ka-Pow Comics & Games,7641 Pines Blvd.,Pembroke Pines,FL,26.00951873,-80.24065738
470,Big Top Hobby Shop,141 W. Hendry St.,Hinesville,GA,31.844411,-81.599652
471,Bizarro-Wuxtry,225 College Ave.,Athens,GA,33.9586877,-83.3758772
472,Blast To The Past Collectables,2354 Washington Rd.,Augusta,GA,33.4979351,-82.0118356
473,Book End,6041 Hwy. 42,Stockbridge,GA,33.56424842,-84.26134629
474,Bunjee's Comics,569 Jonesboro Rd.,McDonough,GA,33.44009687,-84.15030398
475,Bunjee's Comics,1414 Hwy. 16 W.,Griffin,GA,33.24723005,-84.28660329
476,Coastal Sportscards & Comics,6608 White Bluff Rd. #59,Savannah,GA,32.01516765,-81.11539119
477,"Comic Books, ETC!",1105 Parkside Lane # 1212,Woodstock,GA,34.1077187,-84.5531881
478,Comics and Cards Inc.,705 W. 3rd St. #B.,Tifton,GA,31.45276817,-83.52141172
479,Comics and Cards Inc.,2401 Dawson Rd. #W,Albany,GA,31.60808803,-84.20897463
480,Comics and More,137 E. Montgomery Crossroad,Savannah,GA,31.99787277,-81.12073647
481,"Comics, Games and Books The Augusta Book Exchange",592 Bobby Jones Expy.,Augusta,GA,33.36445616,-82.07083968
482,"Comics, Games and Books The Augusta Book Exchange",1650 Gordon Hwy.,Augusta,GA,33.4386561,-82.0209722
483,Criminal Records,1154-A Euclid Ave.,Atlanta,GA,33.7650625,-84.34979229
484,Dave's Comics,107 Rainbow Way,Fayetteville,GA,33.50640478,-84.42878072
485,"Dr. No's Comics, Games, & Books",3428 Canton Rd.,Marietta,GA,33.9535613,-84.5424631
486,Drake's Comics,2785 Buford Hwy. #102B,Duluth,GA,34.0075152,-84.1341067
487,Fantasy Factory,257 N. Hamilton St.,Dalton,GA,34.7737209,-84.967979
488,Full Circle Toys,17 Jefferson St.,Newnan,GA,33.3760514,-84.7991238
489,Galactic Comics & Games,25 Siebald St.,Statesboro,GA,32.44958291,-81.78259317
490,Galactic Quest,481 W. Pike St.,Lawrenceville,GA,33.9617271,-84.005326
491,Galactic Quest,4264 Sudderth Rd. #C,Buford,GA,34.0921426,-84.0108246
492,Game Corner,1411 A Hogansville Rd.,La Grange,GA,33.05646178,-84.99554324
493,Great Escape Comics & Games,1050 E. Piedmont Rd.,Marietta,GA,34.0205795,-84.52071226
494,Heroes and Villains,1245 Russell Pkwy.,Warner Robins,GA,32.5970961,-83.653936
495,"Heroes Cards, Comics & Games",211-A Bullsboro Dr.,Newnan,GA,33.38728359,-84.7782273
496,Heroes Ink Comics and Games,2500 Cobb Pkwy. N.W. #A-3,Kennesaw,GA,34.02554801,-84.61742735
497,Hobbytown USA,840 Ernest Barrett Pkwy. #650,Kennesaw,GA,34.02554801,-84.61742735
498,Home Delights & Collectibles,118 E. College Ave.,Ashburn,GA,31.70712134,-83.6538189
499,Home Run Video and Comics,4 E. Liberty St.,Savannah,GA,32.07480668,-81.09350038
500,J & J's Sports Section,2427 E. Main St.,Snellville,GA,33.85537022,-84.01021063
501,Legends,317 Broad St.,Rome,GA,34.25400978,-85.17276884
502,Odin's Cosmic Bookshelf,2100 Fountain Square #C,Snellville,GA,33.85622934,-84.03530441
503,Odin's Cosmic Bookshelf,937 Killian Hill Rd.,Lilburn,GA,33.8685167,-84.0956897
504,Outer Limit Comics,100 N. Houston Lake Blvd. #I,Centerville,GA,32.6200437,-83.68362663
505,Oxford Comics,2855 Piedmont Rd.,Atlanta,GA,33.8328091,-84.3676912
506,Planet Groove,304 Mary St.,Waycross,GA,31.21043238,-82.35810365
507,Plycon's Keep,5857 Bemiss Rd.,Valdosta,GA,30.84940853,-83.27924556
508,Quest Comic Shop,225 Lovvorn Rd.,Carrollton,GA,33.57838339,-85.08778819
509,Rustin's Coin Stamps & Comics,4702 Buena Vista Rd.,Columbus,GA,32.46691053,-84.91436264
510,St. Marys Sports Cards & Metropolis Comics & Collectibles,125 127 City Smitty Dr.,St. Marys,GA,30.75682945,-81.57211274
511,Steve's Comic Book Shop,132 Bull St.,La Grange,GA,33.03781346,-85.0321273
512,Super Games Inc.,289 S. Main St. #202,Alpharetta,GA,34.0688841,-84.3030023
513,Teahouse Comics,5920 Roswell Rd. #B-107,Sandy Springs,GA,33.9159297,-84.3816272
514,The Book Nook,3073 N. Druid Hills Rd.,Atlanta,GA,33.76265247,-84.4231419
515,The Columbus Book Exchange,6440 W. Hamilton Park Dr.,Columbus,GA,32.53630885,-84.95767226
516,The Dragon's Horde,5615 Memorial Dr. #E,Stone Mountain,GA,33.7994564,-84.2090561
517,Titan Games & Comics,1105 Parkside Ln. #1212,Woodstock,GA,34.1077187,-84.5531881
518,Titan Games & Comics,2585 Spring Rd. #C,Smyrna,GA,33.88359687,-84.47602115
519,Titan Games & Comics,2103 Pleasant Hill Rd.,Duluth,GA,34.00568357,-84.14911121
520,Tyche's Games,1056 S. Lumpkin St.,Athens,GA,33.9466777,-83.3786653
521,Venture Sports,3750 Venture Dr.,Duluth,GA,33.951813,-84.1339552
522,Wajawant Comics Plus,2502 Osborne Rd.,St. Marys,GA,30.75682945,-81.57211274
523,Collector Maniacs,3571 Waialae Ave. #102A,Honolulu,HI,21.2827573,-157.799647
524,Da Planet,2615 S. King St. #312,Honolulu,HI,21.2913612,-157.8216947
525,Da Planet,111 E. Puainako St. #780,Hilo,HI,19.69513465,-155.0668578
526,Gecko Books & Comics,1151 12th Ave.,Honolulu,HI,21.2822899,-157.7987946
527,Hawaii Collector's Gallery,1056 12th Ave. #201,Honolulu,HI,21.2809785,-157.7999998
528,Jelly's Honolulu,670 Auahi St. #I-19,Honolulu,HI,21.2990757,-157.8603341
529,Jelly's The Original,98-023 Hekaha St. #11,Aiea,HI,21.38646733,-157.9231824
530,Nik'Lbag Comics,4347 Rice St. #120,Lihue,HI,21.97384077,-159.3669221
531,Other Realms,1050 Auahi St.,Honolulu,HI,21.29431219,-157.8541181
532,Snacks-R-Us,436 N. Kuakini,Honolulu,HI,21.3235165,-157.8572355
533,"Captain Comics, Inc.",710 Vista Ave.,Boise,ID,43.5978733,-116.2133359
534,Comic Book Co.,7011 Fairview Ave.,Boise,ID,43.6190025,-116.2691637
535,Dreams Alive,114 N. 3rd St.,McCall,ID,44.89853053,-116.096948
536,Dugout Sportscards... and more,112.5 12th Ave S.,Nampa,ID,43.57808876,-116.5605476
537,Idaho Sports Cards,3200 Overland Rd.,Boise,ID,43.5899588,-116.2214173
538,Jerry's Rookie Shop,3021 W. State St.,Boise,ID,43.6331508,-116.2254564
539,Magic Dragon Games,4610 West State St.,Boise,ID,43.6483348,-116.2458489
540,Outland Comics,2095 E. 17th St.,Idaho Falls,ID,43.48240085,-111.9918848
541,Safari Pearl,221 E. 3rd St.,Moscow,ID,46.73229298,-116.9989096
542,Acme Books & Comics,2218 W. Glen Ave.,Peoria,IL,40.7467302,-89.6275918
543,Acme Comics,115 W. North St.,Normal,IL,40.5092704,-88.9852582
544,Al n' Ann's Collectables,3819 W. Main St.,McHenry,IL,42.343152,-88.2736552
545,Alien Entertainment Store,543 E. Roosevelt Rd.,Lombard,IL,41.87328067,-88.01602738
546,All American Comics Shops,3576 W. 95th St.,Evergreen Park,IL,41.7208939,-87.7113511
547,All-Star Sports Cards,2132 E. Grand Ave.,Lindenhurst,IL,42.408441,-88.0293899
